> Task :compileJava UP-TO-DATE
> Task :compileScala NO-SOURCE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runJavaLocal
[server] -------------------- Match Starting --------------------
[server] shredders vs. teacher08a on toomuchcheese
[B: #13552@62] Received 0 messages
[B: #13552@62] Received 0 messages
[B: #13552@62] Received 0 messages
[B: #13552@62] Received 0 messages
[B: #13552@62] Received 0 messages
[B: #12848@62] Found a cheese mine at [26, 14]
[B: #12848@62] Going straight to cheese mine at [26, 14]
[B: #11008@62] Sensed 3 robots
[B: #11008@62] Received 0 messages
[B: #11008@62] Received 0 messages
[B: #11008@62] Received 0 messages
[B: #12765@63] Sensed 2 robots
[B: #12765@63] Found cat at [27, 18]
[B: #14029@63] Found a cheese mine at [26, 14]
[B: #14029@63] Going straight to cheese mine at [26, 14]
[B: #13525@63] Sensed 4 robots
[B: #13525@63] Received 0 messages
[B: #13525@63] Received 0 messages
[B: #13525@63] Received 0 messages
[B: #13525@63] Received 0 messages
[B: #11367@63] Sensed 1 robots
[B: #11367@63] Found cat at [27, 18]
[B: #11454@63] Sensed 3 robots
[B: #11454@63] Received 0 messages
[B: #11454@63] Received 0 messages
[B: #11855@63] Sensed 2 robots
[B: #11855@63] Received 0 messages
[B: #13552@63] Sensed 2 robots
[B: #13552@63] Received 0 messages
[B: #13552@63] Received 0 messages
[B: #12848@63] Found a cheese mine at [26, 14]
[B: #12848@63] Going straight to cheese mine at [26, 14]
[B: #11008@63] Sensed 1 robots
[B: #11008@63] Received 0 messages
[B: #12765@64] Sensed 1 robots
[B: #12765@64] Found cat at [27, 17]
[B: #14029@64] Going straight to cheese mine at [26, 14]
[B: #13525@64] Sensed 5 robots
[B: #13525@64] Received 0 messages
[B: #13525@64] Received 0 messages
[B: #13525@64] Received 0 messages
[B: #13525@64] Received 0 messages
[B: #13525@64] Received 0 messages
[B: #11454@64] Sensed 2 robots
[B: #11454@64] Received 0 messages
[B: #11454@64] Received 0 messages
[B: #11855@64] Sensed 1 robots
[B: #13552@64] Sensed 2 robots
[B: #13552@64] Received 0 messages
[B: #13552@64] Received 0 messages
[B: #12848@64] Found a cheese mine at [26, 14]
[B: #12848@64] Going straight to cheese mine at [26, 14]
[B: #11008@64] Sensed 3 robots
[B: #11008@64] Received 0 messages
[B: #11008@64] Received 0 messages
[B: #11008@64] Received 0 messages
[B: #12765@65] Sensed 2 robots
[B: #12765@65] Found cat at [27, 17]
[B: #12765@65] Attacking cat at [27, 17]
[B: #14029@65] Going straight to cheese mine at [26, 14]
[B: #13525@65] Sensed 3 robots
[B: #13525@65] Received 0 messages
[B: #13525@65] Received 0 messages
[B: #13525@65] Received 0 messages
[B: #11454@65] Sensed 2 robots
[B: #11454@65] Received 0 messages
[B: #11454@65] Received 0 messages
[B: #11855@65] Sensed 1 robots
[B: #13552@65] Sensed 3 robots
[B: #13552@65] Received 0 messages
[B: #13552@65] Received 0 messages
[B: #13552@65] Received 0 messages
[B: #12848@65] Going straight to cheese mine at [26, 14]
[B: #11008@65] Sensed 1 robots
[B: #11008@65] Received 0 messages
[B: #14029@66] Going straight to cheese mine at [26, 14]
[B: #13525@66] Sensed 0 robots
[B: #11918@66] Found a cheese mine at [26, 14]
[B: #11918@66] Going straight to cheese mine at [26, 14]
[B: #11454@66] Sensed 3 robots
[B: #11454@66] Received 0 messages
[B: #11454@66] Received 0 messages
[B: #11454@66] Received 0 messages
[B: #11855@66] Sensed 2 robots
[B: #11855@66] Received 0 messages
[B: #13552@66] Sensed 4 robots
[B: #13552@66] Received 0 messages
[B: #13552@66] Received 0 messages
[B: #13552@66] Received 0 messages
[B: #13552@66] Received 0 messages
[B: #12848@66] Going straight to cheese mine at [26, 14]
[B: #11008@66] Sensed 3 robots
[B: #11008@66] Received 0 messages
[B: #11008@66] Received 0 messages
[B: #14029@67] Going straight to cheese mine at [26, 14]
[B: #13525@67] Sensed 5 robots
[B: #13525@67] Received 0 messages
[B: #13525@67] Received 0 messages
[B: #13525@67] Received 0 messages
[B: #13525@67] Received 0 messages
[B: #13525@67] Received 0 messages
[B: #11918@67] Found a cheese mine at [26, 14]
[B: #11918@67] Going straight to cheese mine at [26, 14]
[B: #11454@67] Sensed 6 robots
[B: #11454@67] Received 0 messages
[B: #11454@67] Received 0 messages
[B: #11454@67] Received 0 messages
[B: #11454@67] Received 0 messages
[B: #11454@67] Received 0 messages
[B: #11454@67] Received 0 messages
[B: #11855@67] Sensed 2 robots
[B: #11855@67] Received 0 messages
[B: #13552@67] Sensed 1 robots
[B: #13552@67] Received 0 messages
[B: #12848@67] Going straight to cheese mine at [26, 14]
[B: #11008@67] Sensed 4 robots
[B: #11008@67] Received 0 messages
[B: #11008@67] Received 0 messages
[B: #11008@67] Received 0 messages
[A: #10417@68] Found a new cheese mine at [3, 26]
[B: #13525@68] Sensed 3 robots
[B: #13525@68] Received 0 messages
[B: #13525@68] Received 0 messages
[B: #13525@68] Received 0 messages
[B: #11918@68] Going straight to cheese mine at [26, 14]
[B: #11454@68] Sensed 3 robots
[B: #11454@68] Received 0 messages
[B: #11454@68] Received 0 messages
[B: #11855@68] Sensed 2 robots
[B: #11855@68] Received 0 messages
[B: #12848@68] Going straight to cheese mine at [26, 14]
[B: #11008@68] Sensed 3 robots
[B: #11008@68] Received 0 messages
[B: #11008@68] Received 0 messages
[B: #13525@69] Sensed 2 robots
[B: #13525@69] Received 0 messages
[B: #13525@69] Received 0 messages
[B: #11918@69] Going straight to cheese mine at [26, 14]
[B: #11454@69] Sensed 2 robots
[B: #11454@69] Received 0 messages
[B: #11855@69] Sensed 0 robots
[B: #12848@69] Going straight to cheese mine at [26, 14]
[B: #11008@69] Sensed 1 robots
[B: #11008@69] Received 0 messages
[A: #10247@70] Found a new cheese mine at [3, 15]
[B: #13525@70] Sensed 3 robots
[B: #13525@70] Received 0 messages
[B: #13525@70] Received 0 messages
[B: #13525@70] Received 0 messages
[B: #11918@70] Going straight to cheese mine at [26, 14]
[B: #11454@70] Sensed 3 robots
[B: #11454@70] Received 0 messages
[B: #11454@70] Received 0 messages
[B: #11454@70] Received 0 messages
[B: #11855@70] Sensed 0 robots
[B: #12848@70] Going straight to cheese mine at [26, 14]
[B: #11008@70] Sensed 1 robots
[B: #11008@70] Received 0 messages
[B: #13525@71] Sensed 4 robots
[B: #13525@71] Received 0 messages
[B: #13525@71] Received 0 messages
[B: #13525@71] Received 0 messages
[B: #11918@71] Going straight to cheese mine at [26, 14]
[B: #11454@71] Sensed 3 robots
[B: #11454@71] Received 0 messages
[B: #11454@71] Received 0 messages
[B: #11454@71] Received 0 messages
[B: #11855@71] Sensed 0 robots
[B: #12848@71] Going straight to cheese mine at [26, 14]
[B: #11008@71] Sensed 1 robots
[B: #11008@71] Received 0 messages
[B: #14057@71] Found a cheese mine at [26, 14]
[B: #14057@71] Going straight to cheese mine at [26, 14]
[B: #13525@72] Sensed 4 robots
[B: #13525@72] Received 0 messages
[B: #13525@72] Received 0 messages
[B: #13525@72] Received 0 messages
[B: #13525@72] Received 0 messages
[B: #11454@72] Sensed 2 robots
[B: #11454@72] Received 0 messages
[B: #11454@72] Received 0 messages
[B: #11855@72] Sensed 0 robots
[B: #12848@72] Going straight to cheese mine at [26, 14]
[B: #11008@72] Sensed 1 robots
[B: #11008@72] Received 0 messages
[B: #14057@72] Going straight to cheese mine at [26, 14]
[B: #12312@72] Sensed 1 robots
[B: #12312@72] Received 0 messages
[B: #13525@73] Sensed 4 robots
[B: #13525@73] Received 0 messages
[B: #13525@73] Received 0 messages
[B: #13525@73] Received 0 messages
[B: #13525@73] Received 0 messages
[B: #11454@73] Sensed 3 robots
[B: #11454@73] Received 0 messages
[B: #11454@73] Received 0 messages
[B: #11454@73] Received 0 messages
[B: #11855@73] Sensed 0 robots
[B: #12848@73] Going straight to cheese mine at [26, 14]
[B: #11008@73] Sensed 3 robots
[B: #11008@73] Received 0 messages
[B: #11008@73] Received 0 messages
[B: #11008@73] Received 0 messages
[B: #14057@73] Going straight to cheese mine at [26, 14]
[B: #12312@73] Sensed 0 robots
[B: #13525@74] Sensed 2 robots
[B: #13525@74] Received 0 messages
[B: #13525@74] Received 0 messages
[B: #11454@74] Sensed 1 robots
[B: #11454@74] Received 0 messages
[B: #11855@74] Sensed 0 robots
[B: #12848@74] Going straight to cheese mine at [26, 14]
[B: #11008@74] Sensed 3 robots
[B: #11008@74] Received 0 messages
[B: #11008@74] Received 0 messages
[B: #11008@74] Received 0 messages
[B: #14057@74] Going straight to cheese mine at [26, 14]
[B: #12312@74] Sensed 1 robots
[B: #12312@74] Received 0 messages
[B: #13525@75] Sensed 0 robots
[B: #11454@75] Sensed 3 robots
[B: #11454@75] Received 0 messages
[B: #11454@75] Received 0 messages
[B: #11454@75] Received 0 messages
[B: #11855@75] Sensed 0 robots
[B: #12848@75] Going straight to cheese mine at [26, 14]
[B: #11008@75] Sensed 0 robots
[B: #12312@75] Sensed 1 robots
[B: #12312@75] Received 0 messages
[B: #13525@76] Sensed 1 robots
[B: #13525@76] Received 0 messages
[B: #11454@76] Sensed 6 robots
[B: #11454@76] Received 0 messages
[B: #11454@76] Received 0 messages
[B: #11454@76] Received 0 messages
[B: #11454@76] Received 0 messages
[B: #11454@76] Found cat at [3, 16]
[B: #11855@76] Sensed 1 robots
[B: #11855@76] Found cat at [25, 12]
[B: #12848@76] Going straight to cheese mine at [26, 14]
[B: #11008@76] Sensed 5 robots
[B: #11008@76] Received 0 messages
[B: #11008@76] Received 0 messages
[B: #11008@76] Received 0 messages
[B: #11008@76] Received 0 messages
[B: #11008@76] Received 0 messages
[B: #12312@76] Sensed 0 robots
[B: #13525@77] Sensed 0 robots
[B: #11454@77] Sensed 4 robots
[B: #11454@77] Found cat at [3, 16]
[B: #11855@77] Sensed 1 robots
[B: #11855@77] Found cat at [25, 12]
[B: #12848@77] Going straight to cheese mine at [26, 14]
[B: #11008@77] Sensed 3 robots
[B: #11008@77] Received 0 messages
[B: #11008@77] Received 0 messages
[B: #11008@77] Received 0 messages
[B: #12312@77] Sensed 3 robots
[B: #12312@77] Received 0 messages
[B: #12312@77] Received 0 messages
[B: #12312@77] Received 0 messages
[A: #13775@78] Found a new cheese mine at [3, 26]
[B: #13525@78] Sensed 1 robots
[B: #13525@78] Received 0 messages
[A: #11469@78] Found a new cheese mine at [3, 15]
[B: #11454@78] Sensed 4 robots
[B: #11454@78] Found cat at [3, 16]
[B: #11454@78] Reporting back with dice 9
[B: #11855@78] Sensed 2 robots
[B: #11855@78] Found cat at [25, 12]
[B: #12848@78] Going straight to cheese mine at [26, 14]
[B: #11008@78] Sensed 2 robots
[B: #11008@78] Received 0 messages
[B: #11008@78] Received 0 messages
[B: #12312@78] Sensed 4 robots
[B: #12312@78] Received 0 messages
[B: #12312@78] Received 0 messages
[B: #12312@78] Received 0 messages
[B: #12312@78] Received 0 messages
[B: #13525@79] Sensed 1 robots
[B: #13525@79] Received 0 messages
[B: #11855@79] Sensed 2 robots
[B: #11855@79] Found cat at [24, 11]
[B: #12848@79] Going straight to cheese mine at [26, 14]
[B: #11008@79] Sensed 0 robots
[B: #12312@79] Sensed 1 robots
[B: #12312@79] Received 0 messages
[B: #13525@80] Sensed 2 robots
[B: #13525@80] Received 0 messages
[B: #13525@80] Received 0 messages
[B: #11855@80] Sensed 5 robots
[B: #11855@80] Found cat at [24, 11]
[B: #12848@80] Going straight to cheese mine at [26, 14]
[B: #11008@80] Sensed 1 robots
[B: #11008@80] Received 0 messages
[B: #12312@80] Sensed 5 robots
[B: #12312@80] Received 0 messages
[B: #12312@80] Received 0 messages
[B: #12312@80] Received 0 messages
[B: #12312@80] Received 0 messages
[B: #12312@80] Received 0 messages
[B: #13525@81] Sensed 3 robots
[B: #13525@81] Received 0 messages
[B: #13525@81] Received 0 messages
[B: #13525@81] Received 0 messages
[B: #11855@81] Sensed 2 robots
[B: #11855@81] Found cat at [24, 11]
[B: #11855@81] Reporting back with dice 9
[B: #12848@81] Going straight to cheese mine at [26, 14]
[B: #11008@81] Sensed 2 robots
[B: #11008@81] Received 0 messages
[B: #11008@81] Received 0 messages
[B: #12312@81] Sensed 5 robots
[B: #12312@81] Received 0 messages
[B: #12312@81] Received 0 messages
[B: #12312@81] Received 0 messages
[B: #12312@81] Received 0 messages
[B: #12312@81] Received 0 messages
[B: #13525@82] Sensed 3 robots
[B: #13525@82] Received 0 messages
[B: #13525@82] Received 0 messages
[B: #13525@82] Received 0 messages
[B: #11855@82] From [26, 11] Sent a squeak 17931 for cat at [24, 11]
[B: #11855@82] From [26, 11] Sent a squeak 17931 for cat at [24, 11]
[B: #12848@82] Going straight to cheese mine at [26, 14]
[B: #11008@82] Sensed 4 robots
[B: #11008@82] Found cat at [24, 11]
[B: #12312@82] Sensed 4 robots
[B: #12312@82] Received 0 messages
[B: #12312@82] Received 0 messages
[B: #12312@82] Received 0 messages
[B: #12312@82] Received 0 messages
[B: #13791@82] Sensed 4 robots
[B: #13791@82] Found cat at [24, 11]
[B: #13525@83] Sensed 5 robots
[B: #13525@83] Received 0 messages
[B: #13525@83] Received 0 messages
[B: #13525@83] Received 0 messages
[B: #13525@83] Received 0 messages
[B: #13525@83] Received 0 messages
[B: #11855@83] Sensed 5 robots
[B: #11855@83] Found cat at [25, 12]
[B: #11855@83] Attacking cat at [25, 12]
[B: #12848@83] Going straight to cheese mine at [26, 14]
[B: #11008@83] Sensed 3 robots
[B: #11008@83] Found cat at [25, 12]
[B: #12312@83] Sensed 1 robots
[B: #12312@83] Received 0 messages
[B: #13791@83] Sensed 3 robots
[B: #13791@83] Found cat at [25, 12]
[B: #13525@84] Sensed 3 robots
[B: #13525@84] Received 0 messages
[B: #13525@84] Received 0 messages
[B: #13525@84] Received 0 messages
[B: #11855@84] Sensed 4 robots
[B: #11855@84] Found cat at [25, 12]
[B: #11855@84] Attacking cat at [25, 12]
[B: #12848@84] Going straight to cheese mine at [26, 14]
[B: #11008@84] Sensed 4 robots
[B: #11008@84] Found cat at [25, 12]
[B: #12312@84] Sensed 1 robots
[B: #12312@84] Received 0 messages
[B: #13791@84] Sensed 2 robots
[B: #13791@84] Found cat at [25, 12]
[B: #13791@84] Attacking cat at [25, 12]
[B: #13525@85] Sensed 3 robots
[B: #13525@85] Received 0 messages
[B: #13525@85] Received 0 messages
[B: #13525@85] Received 0 messages
[B: #11454@85] GameActionException in RobotPlayer:
[B: #11454@85] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@85] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@85] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@85] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@85] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@85] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@85] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@85] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@85] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@85] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@85] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@85] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11855@85] Sensed 2 robots
[B: #11855@85] Found cat at [26, 13]
[B: #11855@85] Reporting back with dice 9
[B: #12848@85] Going straight to cheese mine at [26, 14]
[B: #11008@85] Sensed 4 robots
[B: #11008@85] Found cat at [26, 13]
[B: #12312@85] Sensed 4 robots
[B: #12312@85] Received 0 messages
[B: #12312@85] Received 0 messages
[B: #12312@85] Received 0 messages
[B: #12312@85] Received 0 messages
[B: #13791@85] Sensed 3 robots
[B: #13791@85] Found cat at [26, 13]
[B: #13525@86] Sensed 4 robots
[B: #13525@86] Received 0 messages
[B: #13525@86] Received 0 messages
[B: #13525@86] Received 0 messages
[B: #13525@86] Received 0 messages
[B: #11454@86] GameActionException in RobotPlayer:
[B: #11454@86] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@86] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@86] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@86] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@86] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@86] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@86] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@86] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@86] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@86] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@86] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@86] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11855@86] From [26, 11] Sent a squeak 18061 for cat at [26, 13]
[B: #12848@86] Going straight to cheese mine at [26, 14]
[B: #11008@86] Sensed 4 robots
[B: #11008@86] Found cat at [26, 13]
[B: #12312@86] Sensed 5 robots
[B: #12312@86] Received 0 messages
[B: #12312@86] Received 0 messages
[B: #12312@86] Received 0 messages
[B: #12312@86] Received 0 messages
[B: #12312@86] Received 0 messages
[B: #13791@86] Sensed 4 robots
[B: #13791@86] Found cat at [26, 13]
[B: #13791@86] Attacking cat at [26, 13]
[B: #13525@87] Sensed 3 robots
[B: #13525@87] Received 0 messages
[B: #13525@87] Received 0 messages
[B: #13525@87] Received 0 messages
[B: #11454@87] GameActionException in RobotPlayer:
[B: #11454@87] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@87] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@87] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@87] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@87] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@87] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@87] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@87] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@87] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@87] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@87] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@87] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11855@87] Sensed 4 robots
[B: #11855@87] Found cat at [27, 13]
[B: #11855@87] Attacking cat at [27, 13]
[B: #12848@87] Going straight to cheese mine at [26, 14]
[B: #11008@87] Sensed 6 robots
[B: #11008@87] Found cat at [27, 13]
[B: #12312@87] Sensed 3 robots
[B: #12312@87] Received 0 messages
